Episode,TotalReward,SquaresRevealed,Epsilon,WinRatio,Win,SubStateSize,Gamma,LR,EpsilonStart,EpsilonMin,EpsilonDecay,BufferCapacity,BatchSize,TargetUpdateFreq,EpisodeTime,AverageMoveTime
7769,-3.47826086956522,14,0.049900000000094,0.408546788518471,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.58875608444214,0.794378042221069
7770,10,92,0.049900000000094,0.408622908622909,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.82360601425171,0.347600546750155
7771,10,92,0.049900000000094,0.408699009136533,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.24697804450989,0.424697804450989
7772,10,92,0.049900000000094,0.408775090066907,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.62645411491394,0.375207730701991
7773,10,92,0.049900000000094,0.408851151421588,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.78038597106934,0.347548246383667
7774,4.89130434782608,91,0.049900000000094,0.408798559300232,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.0541672706604,0.339351918962267
7775,4.56521739130435,88,0.049900000000094,0.408745980707395,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.63889265060425,0.409723162651062
7776,10,92,0.049900000000094,0.408822016460905,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.51058554649353,0.358655078070504
7777,4.34782608695652,86,0.049900000000094,0.408769448373409,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.99225926399231,0.496129631996155
7778,2.06521739130435,65,0.049900000000094,0.408716893803034,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.49628925323486,0.499257850646973
7779,4.67391304347826,89,0.049900000000094,0.408664352744569,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.39234113693237,0.398723522822062
7780,10,92,0.049900000000094,0.408740359897172,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.10386180877686,0.344873534308539
7781,10,92,0.049900000000094,0.408816347513173,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.76936340332031,0.476936340332031
7782,10,92,0.049900000000094,0.408892315600103,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.24052500724792,0.373420834541321
7783,10,92,0.049900000000094,0.408968264165489,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.94974684715271,0.493718355894089
7784,10,92,0.049900000000094,0.409044193216855,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,7.30148863792419,0.521534902708871
7785,-1.52173913043478,32,0.049900000000094,0.408991650610148,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.61435031890869,0.653587579727173
7786,4.78260869565217,90,0.049900000000094,0.408939121500129,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.89137291908264,0.36142161488533
7787,-4.89130434782609,1,0.049900000000094,0.408886605881597,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.65303015708923,0.826515078544617
7788,3.3695652173913,77,0.049900000000094,0.408834103749358,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.75282216072083,0.458803693453471
7789,-4.89130434782609,1,0.049900000000094,0.408781615098215,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.66669201850891,0.833346009254456
7790,1.19565217391304,57,0.049900000000094,0.408729139922978,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.33788204193115,0.668941020965576
7791,-4.45652173913044,5,0.049900000000094,0.408676678218457,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.64932990074158,0.774888316790263
7792,9.99999999999999,92,0.049900000000094,0.408752566735113,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.90240216255188,0.347200127208934
7793,4.78260869565217,90,0.049900000000094,0.408700115488259,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.17153739929199,0.352393044365777
7794,10,92,0.049900000000094,0.40877598152425,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.74657654762268,0.343322068452835
7795,4.78260869565217,90,0.049900000000094,0.408723540731238,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.35261607170105,0.356841071446737
7796,4.89130434782608,91,0.049900000000094,0.408671113391483,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.50136828422546,0.321526306016105
7797,-1.41304347826087,33,0.049900000000094,0.408618699499808,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.83584690093994,0.639307816823324
7798,4.89130434782608,91,0.049900000000094,0.408566299051039,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.81210017204285,0.362420034408569
7799,9.99999999999999,92,0.049900000000094,0.408642133606873,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.82358074188232,0.347598249262029
7800,10,92,0.049900000000094,0.408717948717949,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.94088172912598,0.388176345825195
7801,10,92,0.049900000000094,0.408793744391745,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,7.82238912582397,0.434577173656887
7802,4.78260869565217,90,0.049900000000094,0.408741348372212,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.58273005485535,0.358273005485535
7803,4.89130434782609,91,0.049900000000094,0.408688965782391,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.686186075210571,0.228728691736857
7804,4.89130434782608,91,0.049900000000094,0.408636596617119,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.11450052261353,0.352416753768921
7805,9.99999999999999,92,0.049900000000094,0.408712363869314,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.01804947853088,0.33483745654424
7806,10,92,0.049900000000094,0.408788111708942,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.76131749153137,0.552263498306274
7807,4.89130434782608,91,0.049900000000094,0.408735749967978,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.55202698707581,0.455202698707581
7808,4.78260869565217,90,0.049900000000094,0.408683401639344,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.11985516548157,0.341323677698771
7809,4.78260869565217,90,0.049900000000094,0.40863106671789,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.50393676757812,0.350393676757812
7810,-4.89130434782609,1,0.049900000000094,0.408578745198463,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.56525754928589,0.782628774642944
7811,-3.3695652173913,15,0.049900000000094,0.408526437075919,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.43975853919983,0.719879269599915
7812,-4.89130434782609,1,0.049900000000094,0.40847414234511,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.63274955749512,0.816374778747559
7813,-2.17391304347826,26,0.049900000000094,0.408421861000896,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.07863998413086,0.769659996032715
7814,10,92,0.049900000000094,0.408497568466854,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,13.4580047130585,0.611727486957203
7815,10,92,0.049900000000094,0.408573256557902,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.06024169921875,0.510040283203125
7816,-4.34782608695652,6,0.049900000000094,0.408520982599795,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.50735330581665,0.753676652908325
7817,-4.89130434782609,1,0.049900000000094,0.408468722016119,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.61642289161682,0.80821144580841
7818,4.67391304347826,89,0.049900000000094,0.40841647480174,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.7795786857605,0.347447335720062
7819,10,92,0.049900000000094,0.408492134544059,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.73617434501648,0.34202179312706
7820,10,92,0.049900000000094,0.408567774936061,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.00789475440979,0.334210528267754
7821,9.99999999999999,92,0.049900000000094,0.408643395985168,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,7.92616152763367,0.377436263220651
7822,9.99999999999999,92,0.049900000000094,0.408718997698798,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.85576844215393,0.321314036846161
7823,-4.56521739130435,4,0.049900000000094,0.408666751885466,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.49567723274231,0.747838616371155
7824,10,92,0.049900000000094,0.408742331288344,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.63357353210449,0.408393383026123
7825,4.56521739130434,88,0.049900000000094,0.408690095846645,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.18370270729065,0.380336609753695
7826,-4.89130434782609,1,0.049900000000094,0.408637873754153,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.51154851913452,0.755774259567261
7827,3.26086956521739,76,0.049900000000094,0.408585665005749,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.17341351509094,0.434682703018189
7828,-4.56521739130435,4,0.049900000000094,0.408533469596321,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.51753973960876,0.758769869804382
7829,-4.23913043478261,7,0.049900000000094,0.408481287520756,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.26931595802307,0.756438652674357
7830,10,92,0.049900000000094,0.408556832694764,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.78686714172363,0.348358392715454
7831,-1.19565217391304,35,0.049900000000094,0.40850466096284,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.35966539382935,0.679832696914673
7832,4.78260869565217,90,0.049900000000094,0.408452502553626,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.02829384803772,0.338048974672953
7833,10,92,0.049900000000094,0.408528022469041,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.23620796203613,0.353017330169678
7834,-4.89130434782609,1,0.049900000000094,0.408475874393669,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.50880026817322,0.754400134086609
7835,-4.89130434782609,1,0.049900000000094,0.408423739629866,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.57862734794617,0.789313673973084
7836,-4.56521739130435,4,0.049900000000094,0.408371618172537,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.78865814208984,0.757731628417969
7837,9.99999999999999,92,0.049900000000094,0.408447109863468,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,6.08778190612793,0.338210105895996
7838,10,92,0.049900000000094,0.408522582291401,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.90976238250732,0.490976238250733
7839,-4.56521739130435,4,0.049900000000094,0.408470468171961,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.66534876823425,0.733069753646851
7840,10,92,0.049900000000094,0.408545918367347,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.27169609069824,0.439308007558187
7841,3.58695652173913,79,0.049900000000094,0.408493814564469,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.51331853866577,0.418886423110962
7842,4.67391304347826,89,0.049900000000094,0.408441724049987,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,7.50068926811218,0.500045951207479
7843,4.56521739130435,88,0.049900000000094,0.408389646818819,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.933279752731323,0.466639876365662
7844,10,92,0.049900000000094,0.408465068842427,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.45314884185791,0.342549910912147
7845,4.89130434782608,91,0.049900000000094,0.408413001912046,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.34280109405518,0.334685870579311
7846,4.67391304347826,89,0.049900000000094,0.408360948253887,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.53961372375488,0.384903430938721
7847,10,92,0.049900000000094,0.408436345100038,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.12106847763062,0.353511412938436
7848,10,92,0.049900000000094,0.408511722731906,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.12765169143677,0.390956461429596
7849,9.99999999999999,92,0.049900000000094,0.408587081156835,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.46433877944946,0.288694898287455
7850,9.99999999999999,92,0.049900000000094,0.408662420382166,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.75285863876343,0.338403449339025
7851,-4.89130434782609,1,0.049900000000094,0.408610368105974,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.53564310073853,0.767821550369263
7852,9.99999999999999,92,0.049900000000094,0.408685685175751,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.98658895492554,0.332215746243795
7853,9.99999999999999,92,0.049900000000094,0.408760983063797,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.44216990470886,0.341705377285297
7854,10,92,0.049900000000094,0.408836261777438,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.08931565284729,0.348219275474548
7855,10,92,0.049900000000094,0.408911521323997,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.13727569580078,0.356212615966797
7856,10,92,0.049900000000094,0.408986761710794,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.86238884925842,0.372477769851685
7857,9.99999999999999,92,0.049900000000094,0.409061982945144,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.30352663993835,0.331040510764489
7858,10,92,0.049900000000094,0.40913718503436,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.44825410842895,0.349750586918422
7859,10,92,0.049900000000094,0.409212367985749,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.69663977622986,0.337079972028732
7860,10,92,0.049900000000094,0.409287531806616,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.29597449302673,0.431991497675578
7861,4.78260869565217,90,0.049900000000094,0.409235466225671,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.06491827964783,0.338743189970652
7862,-2.17391304347826,26,0.049900000000094,0.409183413889596,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.66003561019897,0.665008902549744
7863,4.67391304347826,89,0.049900000000094,0.409131374793336,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.33034825325012,0.443449417750041
7864,4.67391304347826,89,0.049900000000094,0.409079348931841,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.53224921226501,0.392472134696113
7865,10,92,0.049900000000094,0.409154481881755,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.56384539604187,0.323985945094715
7866,4.45652173913043,87,0.049900000000094,0.409102466310704,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.36373162269592,0.373747958077325
7867,4.13043478260869,84,0.049900000000094,0.409050463963391,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.47937321662903,0.559921652078629
7868,4.67391304347826,89,0.049900000000094,0.408998474834774,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.5343451499939,0.45343451499939
7869,10,92,0.049900000000094,0.409073579870378,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.47270774841309,0.618176937103272
7870,10,92,0.049900000000094,0.409148665819568,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.08202171325684,0.342446857028537
7871,10,92,0.049900000000094,0.40922373268962,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.00354504585266,0.333727227316962
7872,4.45652173913044,87,0.049900000000094,0.40917174796748,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,0.44950270652771,0.224751353263855
7873,10,92,0.049900000000094,0.409246792836276,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.87840390205383,0.375680780410767
7874,4.78260869565216,90,0.049900000000094,0.409194818389637,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,6.59371280670166,0.329685640335083
7875,4.1304347826087,84,0.049900000000094,0.409142857142857,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.29956078529358,0.433186928431193
7876,4.78260869565217,90,0.049900000000094,0.409090909090909,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.29484295845032,0.329484295845032
7877,10,92,0.049900000000094,0.409165926114003,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.5622763633728,0.260379393895467
7878,-4.89130434782609,1,0.049900000000094,0.409113988321909,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.55776381492615,0.778881907463074
7879,4.56521739130434,88,0.049900000000094,0.409062063713669,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.2063627243042,0.356262524922689
7880,9.99999999999999,92,0.049900000000094,0.409137055837563,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,6.41496086120606,0.400935053825378
7881,4.23913043478261,85,0.049900000000094,0.409085141479508,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.39777112007141,0.485395874295916
7882,9.99999999999999,92,0.049900000000094,0.40916011164679,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.91462850570679,0.347919323865105
7883,10,92,0.049900000000094,0.409235062793353,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,6.05546832084656,0.403697888056437
7884,10,92,0.049900000000094,0.409309994926433,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.27998185157776,0.426660617192586
7885,4.78260869565217,90,0.049900000000094,0.409258084971465,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.40340614318848,0.343343734741211
7886,4.89130434782608,91,0.049900000000094,0.409206188181588,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.17785501480103,0.362975835800171
7887,4.89130434782608,91,0.049900000000094,0.409154304551794,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,7.11042737960815,0.418260434094597
7888,4.67391304347826,89,0.049900000000094,0.409102434077079,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.50626015663147,0.584376692771912
7889,9.99999999999999,92,0.049900000000094,0.409177335530486,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.52306461334229,0.320278601212935
7890,10,92,0.049900000000094,0.409252217997465,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.46699023246765,0.352427176066807
7891,10,92,0.049900000000094,0.409327081485236,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.71505212783813,0.464381515979767
7892,10,92,0.049900000000094,0.409401926001014,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.27975726127625,0.377125518662589
7893,-2.71739130434783,21,0.049900000000094,0.409350057012543,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.35605144500732,0.671210289001465
7894,10,92,0.049900000000094,0.409424879655434,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.90237140655518,0.322485711839464
7895,10,92,0.049900000000094,0.409499683343889,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.83594083786011,0.389062722524007
7896,10,92,0.049900000000094,0.409574468085106,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.34055829048157,0.334365470068795
7897,9.99999999999999,92,0.049900000000094,0.409649233886286,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.50375819206238,0.366917212804158
7898,-4.89130434782609,1,0.049900000000094,0.409597366421879,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.53447794914246,0.767238974571228
7899,9.99999999999999,92,0.049900000000094,0.409672110393721,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.21473360061646,0.324210276970497
7900,4.89130434782608,91,0.049900000000094,0.409620253164557,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.38219118118286,0.375799020131429
7901,-4.89130434782609,1,0.049900000000094,0.409568409062144,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.53290867805481,0.766454339027405
7902,10,92,0.049900000000094,0.409643128321944,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.86946988105774,0.373893976211548
7903,9.99999999999999,92,0.049900000000094,0.409717828672656,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.82344508171082,0.347585916519165
7904,-3.04347826086957,18,0.049900000000094,0.409665991902834,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.42668962478638,0.713344812393189
7905,9.99999999999999,92,0.049900000000094,0.409740670461733,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.89041328430176,0.349315234592983
7906,4.67391304347826,89,0.049900000000094,0.409688843916013,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.60079574584961,0.400198936462402
7907,10,92,0.049900000000094,0.409763500695586,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.2822949886322,0.547049164772034
7908,1.52173913043478,60,0.049900000000094,0.409711684370258,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.86835718154907,0.55262245450701
7909,4.89130434782609,91,0.049900000000094,0.409659881148059,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.87262988090515,0.487262988090515
7910,10,92,0.049900000000094,0.409734513274336,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.41131615638733,0.401028741489757
7911,-1.84782608695652,29,0.049900000000094,0.409682720262925,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,5.20065999031067,0.650082498788834
7912,-4.89130434782609,1,0.049900000000094,0.409630940343782,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,1.47571277618408,0.737856388092041
7913,10,92,0.049900000000094,0.40970554783268,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,2.49084854125977,0.355835505894252
7914,4.89130434782608,91,0.049900000000094,0.409653778114733,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,3.75094318389893,0.312578598658244
7915,9.99999999999999,92,0.049900000000094,0.409728363866077,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.72210884094238,0.314807256062825
7916,10,92,0.049900000000094,0.409802930773118,1,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.79575824737549,0.368904480567345
7917,4.89130434782608,91,0.049900000000094,0.409751168371858,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.73070478439331,0.473070478439331
7918,4.89130434782608,91,0.049900000000094,0.409699419045214,0,3,0.99,0.0001,1,0.05,0.0001,3000,32,1000,4.10620951652527,0.315862270501944
